1.0,4.0
1.0,4.0
1.0,2.0
1.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
1.0,4.0
1.5,3.0
0.5,1.0
2.0,6.0
2.0,4.0
1.5,3.0
1.0,2.0
1.5,3.0
2.0,6.0
1.0,2.0
1.5,3.0
1.0,2.0
1.0,2.0
0.5,3.0
0.0,2.0
0.5,3.0
0.5,1.0
0.5,1.0
2.0,4.0
1.0,2.0
0.5,1.0
0.5,1.0
0.5,1.0
1.0,2.0
1.0,2.0
1.0,2.0
-0.5,1.0
0.0,2.0
0.5,3.0
0.0,2.0
0.5,1.0
0.5,1.0
1.0,2.0
1.0,2.0
0.5,3.0
1.0,4.0
0.5,3.0
0.5,1.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,5.0
1.5,3.0
2.0,4.0
1.0,4.0
0.5,1.0
1.5,5.0
2.0,4.0
1.5,3.0
1.5,5.0
1.0,4.0
2.5,5.0
1.0,4.0
1.0,2.0
1.0,4.0
1.0,4.0
1.5,3.0
1.5,3.0
1.0,4.0
1.0,2.0
2.0,4.0
1.5,3.0
1.5,3.0
0.5,1.0
0.5,1.0
0.0,2.0
0.5,1.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,1.0
1.0,4.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
1.0,4.0
1.5,3.0
1.0,2.0
0.0,0.0
0.5,3.0
0.5,1.0
0.5,3.0
0.5,3.0
1.0,4.0
1.5,3.0
1.0,4.0
1.0,2.0
1.5,3.0
1.5,5.0
1.5,3.0
1.0,2.0
3.0,6.0
2.5,5.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,5.0
1.0,4.0
1.5,3.0
2.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
0.0,4.0
1.0,2.0
1.0,4.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
2.0,4.0
1.0,4.0
0.0,2.0
1.5,3.0
1.0,4.0
0.5,3.0
1.0,4.0
1.0,4.0
1.5,3.0
1.0,4.0
1.0,4.0
0.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
1.5,3.0
1.0,2.0
1.5,3.0
1.0,4.0
1.5,5.0
1.0,4.0
1.0,4.0
1.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
0.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,1.0
0.5,3.0
1.5,3.0
1.0,2.0
1.0,4.0
1.0,4.0
0.5,3.0
1.0,4.0
1.0,4.0
2.0,4.0
1.0,4.0
1.5,3.0
1.5,3.0
1.0,4.0
2.0,4.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,5.0
1.5,3.0
0.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
1.0,4.0
1.5,3.0
2.0,4.0
1.0,4.0
1.0,4.0
1.0,4.0
1.5,5.0
3.0,6.0
1.0,4.0
1.0,4.0
0.5,1.0
1.5,3.0
1.0,4.0
1.0,4.0
1.0,4.0
1.0,4.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,4.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
2.0,4.0
0.0,2.0
0.5,1.0
1.0,4.0
1.0,4.0
2.0,4.0
1.5,3.0
1.5,3.0
1.0,2.0
1.0,2.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
2.0,4.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.0,2.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
0.5,3.0
0.5,3.0
1.0,4.0
1.0,2.0
1.0,2.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
2.0,4.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
2.0,4.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
2.5,5.0
1.5,3.0
1.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.0,4.0
0.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
1.5,3.0
0.5,3.0
0.0,4.0
1.5,3.0
0.5,3.0
0.5,3.0
2.0,4.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.0,2.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,4.0
1.5,3.0
5.0,12.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
1.0,2.0
0.5,1.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
0.0,4.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,2.0
1.0,2.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,1.0
0.5,3.0
1.5,3.0
1.0,4.0
1.0,2.0
0.5,3.0
1.0,4.0
1.0,2.0
0.5,3.0
1.5,3.0
1.5,3.0
2.5,5.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,1.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.0,2.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.0,4.0
1.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
1.0,4.0
-2.0,10.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
2.0,4.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
1.0,2.0
1.5,5.0
1.5,3.0
1.0,4.0
2.5,5.0
1.0,4.0
0.5,3.0
2.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,4.0
-0.5,1.0
0.5,3.0
0.5,3.0
1.5,3.0
0.0,4.0
0.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,4.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,4.0
1.0,2.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.0,4.0
0.5,1.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,4.0
1.0,2.0
2.0,4.0
0.5,3.0
1.0,4.0
0.5,3.0
0.0,0.0
1.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
2.5,5.0
1.5,3.0
1.0,4.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.0,0.0
2.0,4.0
1.0,4.0
1.5,5.0
0.5,3.0
1.5,3.0
0.5,1.0
0.5,1.0
0.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
0.5,3.0
2.0,4.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,1.0
1.0,4.0
1.5,3.0
1.0,2.0
0.5,1.0
0.0,0.0
0.5,1.0
0.5,1.0
1.0,2.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
0.0,2.0
1.5,3.0
1.0,2.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,1.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,4.0
1.0,2.0
1.5,3.0
0.5,1.0
0.5,3.0
0.0,2.0
1.5,3.0
0.5,3.0
0.0,2.0
1.5,3.0
1.0,2.0
1.5,5.0
0.5,3.0
1.0,2.0
0.5,1.0
-0.5,1.0
1.5,3.0
0.5,3.0
1.0,2.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.0,4.0
0.5,3.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
2.5,5.0
0.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
1.0,2.0
1.0,2.0
0.5,1.0
0.0,2.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,1.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,1.0
1.0,2.0
1.0,4.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
1.0,2.0
1.5,3.0
0.5,1.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
1.0,2.0
1.5,3.0
0.5,3.0
2.0,4.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
2.0,4.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,1.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.0,2.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,1.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
2.0,4.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.0,4.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
0.0,2.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.0,0.0
0.0,0.0
0.5,1.0
0.0,2.0
0.5,1.0
0.5,1.0
0.5,1.0
1.0,4.0
0.5,3.0
1.5,3.0
0.5,1.0
0.5,1.0
1.0,2.0
1.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.0,2.0
0.5,3.0
0.5,3.0
0.5,1.0
-0.5,1.0
0.5,1.0
0.5,1.0
0.5,3.0
1.0,2.0
1.5,3.0
1.0,4.0
1.0,2.0
1.5,3.0
1.5,3.0
1.0,2.0
1.0,2.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
0.5,1.0
0.5,1.0
1.5,3.0
1.0,2.0
0.5,3.0
0.5,3.0
1.0,4.0
1.0,2.0
1.0,2.0
1.5,3.0
1.0,4.0
0.5,3.0
0.5,3.0
0.5,1.0
1.0,4.0
1.5,3.0
2.0,6.0
1.0,2.0
1.0,4.0
1.0,2.0
0.5,1.0
0.5,3.0
1.0,2.0
1.5,3.0
-0.5,1.0
0.5,1.0
1.5,3.0
1.5,3.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,3.0
1.0,2.0
0.0,2.0
1.5,3.0
1.0,2.0
1.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
0.0,2.0
0.5,1.0
1.0,2.0
1.0,2.0
1.0,4.0
1.5,3.0
1.0,2.0
1.0,4.0
2.5,5.0
2.0,6.0
1.0,4.0
0.5,3.0
2.0,4.0
1.0,4.0
1.0,2.0
1.0,4.0
1.0,2.0
1.5,3.0
1.5,3.0
1.0,2.0
1.0,2.0
1.0,2.0
0.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
2.0,4.0
2.0,4.0
0.5,1.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,4.0
1.0,2.0
1.0,2.0
0.5,3.0
0.5,1.0
0.5,1.0
0.5,1.0
1.0,2.0
1.5,3.0
1.5,5.0
1.5,5.0
0.5,1.0
1.5,5.0
1.0,2.0
1.0,2.0
1.0,2.0
0.5,3.0
0.5,3.0
2.5,5.0
0.5,3.0
1.0,4.0
1.0,2.0
2.0,4.0
1.5,3.0
1.5,3.0
0.5,1.0
0.5,3.0
1.5,3.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.0,0.0
-0.5,1.0
0.5,1.0
0.5,1.0
1.5,3.0
1.0,2.0
1.0,2.0
1.0,2.0
0.5,3.0
2.5,5.0
0.5,3.0
1.5,3.0
1.0,4.0
0.5,3.0
0.5,1.0
0.5,1.0
1.0,2.0
1.0,2.0
1.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
0.5,3.0
1.5,3.0
1.0,2.0
0.5,3.0
1.0,2.0
1.5,3.0
1.0,2.0
1.5,3.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
1.0,2.0
1.0,2.0
1.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,1.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
1.5,3.0
1.5,3.0
0.5,3.0
0.5,3.0
2.0,4.0
0.0,0.0
0.5,1.0
0.0,2.0
0.5,3.0
0.5,3.0
1.0,2.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.0,2.0
0.5,3.0
0.5,3.0
1.0,2.0
1.5,3.0
1.0,2.0
0.5,3.0
148.0,298.0
0.0,2.0
0.0,2.0
1.5,5.0
0.5,3.0
1.0,2.0
0.0,2.0
0.0,2.0
0.5,3.0
0.5,1.0
0.5,1.0
0.0,2.0
0.5,1.0
0.5,1.0
1.0,2.0
1.5,3.0
1.0,2.0
0.5,5.0
1.0,2.0
1.0,2.0
1.5,3.0
1.0,2.0
1.0,2.0
1.5,3.0
1.0,4.0
1.0,2.0
1.0,2.0
